Name,Address,Phone,Email,URL
El Babaz Haus GmbH,N/A,044 324 57 77,famali@elbabaz.com,https://www.local.ch/en/d/zurich/8003/restaurant/el-babaz-haus-gmbh-c5GgL4bJRsVCJH_9aZbbYw
Mercure Hotel Stoller Zürich,N/A,044 405 47 47*,info@stoller.ch,https://www.local.ch/en/d/zurich/8003/restaurant/mercure-hotel-stoller-zuerich-FhL_m63EYtSnSEQfSzJqtw
Café Noir,N/A,044 558 34 10,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/cafe-noir-_M9YM5mwfAfELlA5cEWskw
Bean Bank Coffee,N/A,078 736 44 42,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bean-bank-coffee-oNFOHc32_YnZ86anzIyJaw
Adler Gasthof,N/A,00 389 72 523 962,gaestehaus@gastlicheradler.ch,https://www.local.ch/en/d/zurich/8001/restaurant/adler-gasthof-cbVPWarQTmjZgBzuwJv5pg
Backerei Hug,N/A,043 311 90 14,mail@baeckerei-hug.ch,https://www.local.ch/en/d/zurich/8048/restaurant/backerei-hug-qLynStOJF6sC0F0ARLrFQw
Bibim Shack,N/A,044 271 54 82,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/bibim-shack-SPdRx8sTHn0y4od94X-aDA
YUKA - Restaurant & Bar,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/yuka-restaurant-bar-GjI5rvh0WsT-I1W8tMJu7w
Restaurant Alten Löwen,N/A,043 343 11 69*,info@altenloewen.ch,https://www.local.ch/en/d/zurich/8006/restaurant/restaurant-alten-loewen-c7cMiFxw1uc9_3UnmxjYrw
McDonald's Restaurant,N/A,044 211 80 70,customers@mcd-zueri.ch,https://www.local.ch/en/d/zurich/8001/restaurant/mcdonald-s-restaurant-JHdNQ90xc6Tj1N9TtJiy0A
BACKbAR,N/A,044 422 47 17*,N/A,https://www.local.ch/en/d/zurich/8008/bakery-pastry-shop/backbar-DPaObTzZjYC16zvtRT48DQ
cc.café,N/A,044 552 72 22*,N/A,https://www.local.ch/en/d/zurich/8048/restaurant/cc-cafe-AVbXT_bKjdCd8sjZYZMSPQ
Barfüsser Sushi Bar und Lounge,N/A,044 251 40 64,info@barfuesser.ch,https://www.local.ch/en/d/zurich/8001/restaurant/barfuesser-sushi-bar-und-lounge-VyCQNaplVMrHYZLWd-FGKA
Piadina Bar,N/A,044 251 65 94*,N/A,https://www.local.ch/en/d/zurich/8001/takeout/piadina-bar-vlP5mNW6vZeXQlQsHAmcYg
il Basilico,N/A,044 450 88 99*,info@ilbasilico.ch,https://www.local.ch/en/d/zurich/8055/restaurant/il-basilico-ojIMejxnew7cMGGf4FEGVA
Apollo Taverne,N/A,044 311 61 00,N/A,https://www.local.ch/en/d/zurich/8051/restaurant/apollo-taverne-WGRnoNoO2Kz0XXyIH5nouQ
Spice Garden,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8046/restaurant/spice-garden-uIKruCAetVg7Bnh3fhEZqA
Bistrot chez Marion,N/A,044 201 02 01*,mail@chezmarion.ch,https://www.local.ch/en/d/zurich/8001/restaurant/bistrot-chez-marion-1EhTjvzVDTgHUOerpv4ZHA
Ami,N/A,043 300 14 20,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/ami-KCStALb2tA8UDOoxvWd94Q
Restaurant TESSIN GROTTO,N/A,044 271 47 50*,info@tessin-grotto.ch,https://www.local.ch/en/d/zurich/8037/restaurant/restaurant-tessin-grotto-RzF8WsDlBxgtl4nBRNSCwg
Bar Enge,N/A,079 441 07 24,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/bar-enge-1wtVvw4IsFu1mOHa1cudGg
Restaurant Pizzeria Rapido,N/A,044 340 02 63*,N/A,https://www.local.ch/en/d/zurich/8049/restaurant/restaurant-pizzeria-rapido-9vVyiXsqX-l3hHVw-lQkFg
Restaurant IKOO,N/A,044 370 37 76,info@ikoo.ch,https://www.local.ch/en/d/zurich/8004/restaurant/restaurant-ikoo-fXabBZwZIhTj4SI7DioJMg
Lalin Tapas Zürich,N/A,079 520 51 97,info@lalintapas.ch,https://www.local.ch/en/d/zurich/8003/restaurant/lalin-tapas-zuerich-zjmddJPfVlrzBAdhLxH4EQ
Cima Curry,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/cima-curry-gzEEW2nqVwm3RTSLljvCRw
Restaurant Zum Königstuhl,N/A,N/A,info@koenigstuhl.ch,https://www.local.ch/en/d/zurich/8001/restaurant/restaurant-zum-koenigstuhl-pkUO9zrs6RXqLl9uhWst1A
Big Ben Pub Westside,N/A,044 271 02 66,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/big-ben-pub-westside-9hP_MqySnuSHbC5IS6QjkA
Va Bene Restaurant by Rossi,N/A,076 581 93 90,info@bar-rossi.ch,https://www.local.ch/en/d/zurich/8004/restaurant/va-bene-restaurant-by-rossi-LDHdYMTbjzSbm_jjWrguxA
Café & Beck Oberstrass,N/A,044 807 57 48,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/cafe-beck-oberstrass-IEpVYSQs2fJHefRLIGgUqw
Der Wilde KAISER,N/A,078 230 40 99,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/der-wilde-kaiser--iPr5XkfyChBCWvco9c5UQ
Dolder Hotel AG,Adlisbergstrasse 368044 Zürich,058 330 30 33*,N/A,https://www.local.ch/en/d/zurich/8032/restaurant/dolder-hotel-ag-u7A69dldhE14bCfM6ChIHg
FB Steakhouse Friedbrunnen,N/A,044 491 76 76*,N/A,https://www.local.ch/en/d/zurich/8047/restaurant/fb-steakhouse-friedbrunnen-1p05UtFvEMO8MYapV8jQtw
Bar Rossi,N/A,043 243 80 25,info@bar-rossi.ch,https://www.local.ch/en/d/zurich/8004/bar/bar-rossi-fCFDtKGhok9htNCZvQhQgA
4. Akt,N/A,044 271 03 68,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/4-akt-0TsjbrVp93g0B2_2yXFrUw
Backhuus Fischer,N/A,044 301 27 55,fischer@backhuus-fischer.ch,https://www.local.ch/en/d/zurich/8052/restaurant/backhuus-fischer-3q1qNKXcrs2PKZmQoEMwCg
Ona Poké,N/A,044 991 19 19,bleicherweg@onapoke.com,https://www.local.ch/en/d/zurich/8002/restaurant/ona-poke-7GnxlaYYCJQbyZYuEPlUZQ
Ristorante Il Gattopardo,N/A,076 334 11 23*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/ristorante-il-gattopardo-_NIAr_KRD0DuPB_5g8YBnA
EGE Import & Export GmbH,N/A,044 271 80 30,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/ege-import-export-gmbh-ptk6N1ex9Iyr_7tZI_2h3w
LETO,N/A,044 545 20 93,info@letocafe.ch,https://www.local.ch/en/d/zurich/8048/restaurant/leto-7AFiX0CbOZFtP21tKUzuwg
Hirschen,N/A,043 268 33 33,info@hirschen-zuerich.ch,https://www.local.ch/en/d/zurich/8001/hotel/hirschen-eCl-bjY6i-VfRquHVVhMRA
A Taste of Paradise,N/A,044 210 48 48*,N/A,https://www.local.ch/en/d/zurich/8048/restaurant/a-taste-of-paradise-j1HIB5sJWh4dC7jPSF5okQ
Bistro Co Chin Chin,N/A,044 515 46 96*,bistro@cochinchin.com,https://www.local.ch/en/d/zurich/8005/restaurant/bistro-co-chin-chin-aDIJjiMBMCx2V01Bn2LFlw
Kafi Linde,N/A,043 300 49 49,info@kafi-linde.ch,https://www.local.ch/en/d/zurich/8038/restaurant/kafi-linde--FHS1pfngXcqcVou3aKLKQ
Burger King,N/A,044 217 15 81,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/burger-king-XabskOyR-7WkpecoVbsWZA
BIERlab,N/A,N/A,info@bierlab.ch,https://www.local.ch/en/d/zurich/8004/restaurant/bierlab-qE0ZB1xkIsduO8C4t4jHJQ
Ristorante Pizzeria Chianalea,N/A,043 534 45 17*,info@chianalea.ch,https://www.local.ch/en/d/zurich/8004/restaurant/ristorante-pizzeria-chianalea-CNN8y_TwuPxUQ6LMd03PFg
Ebrietas Bar,N/A,044 262 64 60,bar@ebrietas.ch,https://www.local.ch/en/d/zurich/8001/restaurant/ebrietas-bar-JsOw-LT4kP0k8plOeca1pw
Silberkugel:,Bleicherweg 338002 Zürich,044 311 66 16,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/silberkugel-6qQzgrx_ewihPHrGhuuKcA
Just Coffee,N/A,044 585 96 88,info@just-coffee.ch,https://www.local.ch/en/d/zurich/8001/restaurant/just-coffee-sLCdXdDLMfDB7RO_LvxrAg
YALDA Europaallee,N/A,044 542 88 99*,europaallee@yalda.ch,https://www.local.ch/en/d/zurich/8004/restaurant/yalda-europaallee-M47T9QxIgcsw0KgnZR6ZpQ
Jane Fine Food,N/A,043 321 21 71,info@janefinefood.com,https://www.local.ch/en/d/zurich/8003/cooking-school-cookery-courses/jane-fine-food-YenYf0HF1NebzWXSu1TFAA
Brasserie Federal,N/A,044 217 15 85,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/brasserie-federal-nFsz09wZKQ7CB8laTAvRSw
Confiserie Honold,N/A,044 211 52 58*,infohonold@honold.ch,https://www.local.ch/en/d/zurich/8001/restaurant/confiserie-honold-ZOTdnuVtBjBFfkiwzo7WZw
Thali Indian Restaurant,N/A,043 541 85 10*,tyummyfood786@gmail.com,https://www.local.ch/en/d/zurich/8006/restaurant/thali-indian-restaurant-qybKuTS8vV4fhp4UZteAag
4 Tiere Bar,N/A,044 240 00 88,contact@viertiere.ch,https://www.local.ch/en/d/zurich/8004/restaurant/4-tiere-bar-EJaiwjqTHKMPif4QKNqR5A
Restaurant YEN'S,N/A,044 558 89 76*,reservation@yens-restaurant.ch,https://www.local.ch/en/d/zurich/8004/restaurant/restaurant-yen-s-IHuMeNOZuxkOI3_9bXV_8g
Cafeteria KS Stadelhofen,N/A,044 268 36 50*,N/A,https://www.local.ch/en/d/zurich/8090/restaurant/cafeteria-ks-stadelhofen-6lt5x50m1TUn-elWEgCNsw
Burgermeister,N/A,044 242 40 02,kaserne@burger-meister.ch,https://www.local.ch/en/d/zurich/8004/restaurant/burgermeister-DDtvkscxbFQE_pFKe2qiWA
Schönau Bar Restaurant,N/A,044 242 66 00,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/schoenau-bar-restaurant-o1IwZprMCdQQpokP647lhA
Central 1 - Restaurant & Piano Bar,N/A,044 256 56 56*,N/A,https://www.local.ch/en/d/zurich/8001/bar/central-1-restaurant-piano-bar-Nj00Jkn6QioXzsM3-MwQwA
Michelangelo,N/A,044 451 32 31,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/michelangelo-X2CHbjTzwcLws7m4EUKoQQ
Caffe Spettacolo,N/A,041 289 64 64,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/caffe-spettacolo-WS51uR3SvRi-E5U5VwXnZQ
Restaurant Römerblick,N/A,044 253 15 90*,kontakt@roemerblick.ch,https://www.local.ch/en/d/zurich/8032/restaurant/restaurant-roemerblick-9ioi08AZWL9wC-dqoocM2Q
Bros Beans & Beats,N/A,044 543 65 80*,info@brosbeansbeats.ch,https://www.local.ch/en/d/zurich/8004/restaurant/bros-beans-beats--ZSdi9Me9HG5w2Xe5FnA5g
Restaurant & Bistro Cafe Escoffier,N/A,044 383 66 88*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/restaurant-bistro-cafe-escoffier-h3S3-dnqANQYtlmgqgGHtQ
taste&soul,N/A,044 371 16 16*,N/A,https://www.local.ch/en/d/zurich/8046/restaurant/taste-soul-O0i3MbF2JCL3veoQrwP1ug
Unmeat,N/A,044 585 36 36,contact@unmeat.com,https://www.local.ch/en/d/zurich/8004/restaurant/unmeat-WfGXZQzGkoVwSA4TtV81Hw
Café Odno,N/A,076 631 45 60,hello@cafeodno.ch,https://www.local.ch/en/d/zurich/8008/restaurant/cafe-odno-aR3Y2bYC5D5RVrLF-HhxlA
Bürgli,N/A,044 482 81 00,N/A,https://www.local.ch/en/d/zurich/8038/restaurant/buergli-A5c3Nfq2yRi2GiI7pR_CXw
Babel Restaurant,N/A,044 592 49 00,babelzurich@hyatt.com,https://www.local.ch/en/d/zurich/8058/restaurant/babel-restaurant-VdiXDhqkHZeS3Nf3kFreww
Caffè Ritazza,N/A,043 816 85 98,customer.relations@ssp-ch.com,https://www.local.ch/en/d/zurich/8060/restaurant/caffe-ritazza-_BQcj985MxnoAzXVW-jpvQ
Darbar Indian Cuisine Restaurant Zurich,N/A,044 382 44 00,info@darbar.ch,https://www.local.ch/en/d/zurich/8008/restaurant/darbar-indian-cuisine-restaurant-zurich-OVcVGvIVSUvmtvoOIJguDw
Bridge,N/A,058 563 27 27*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bridge-1nZN_KapCRmVs9ZnFWeFbw
Cheyenne,N/A,044 313 90 90,cheyenne@cheyenne-oerlikon.ch,https://www.local.ch/en/d/zurich/8050/restaurant/cheyenne-NU-rSFZW6o1iJ20pABoSHA
Don Weber,N/A,044 272 05 40,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/don-weber-S2l5Pss1Dn5BwbnPRejOTA
Furetto,N/A,043 536 01 01,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/furetto-W9rQuYbWa_I28Y1OjxWaCQ
Châlet Suisse,N/A,076 732 57 55,N/A,https://www.local.ch/en/d/zurich/8060/restaurant/chalet-suisse-pFK1JJxh0ClLmFvW1RWaXA
Costa Brava,N/A,044 272 27 71,info@costabrava-zuerich.com,https://www.local.ch/en/d/zurich/8005/restaurant/costa-brava-_Jeyw_HbIZVo4H-6Qty-3w
RELAIS DES ARTS,N/A,044 404 44 44*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/relais-des-arts-muQkKIxNR0CgGS7uzdVA_A
Caviar House & Prunier SeafoodBar ZurichAirport,N/A,043 816 35 04,info@chapremium.com,https://www.local.ch/en/d/zurich/8060/restaurant/caviar-house-prunier-seafoodbar-zurichairport-D099qSmS8xd_sskPrToMAw
Restaurant Stapferstube Da Rizzo,N/A,044 350 11 00*,mail@stapferstube.com,https://www.local.ch/en/d/zurich/8006/restaurant/restaurant-stapferstube-da-rizzo-BsdnLjzF3ZvAEoR9gcZl2g
Ristorante Bar l'Ulivo,N/A,044 381 14 46,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/ristorante-bar-l-ulivo-0J_MQmqoQeOLIiqGGQWE3A
il postino Ristorante & Bar,N/A,044 350 66 66*,jimmy@ilpostino.ch,https://www.local.ch/en/d/zurich/8057/restaurant/il-postino-ristorante-bar-zoRvQ7pP5gBoBoVMO9I_zg
Bank,N/A,044 211 80 04,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bank-L3_GfzNEreadDUM7gS2pkg
Binz & Kunz,N/A,079 293 33 29*,info@binzundkunz.ch,https://www.local.ch/en/d/zurich/8045/restaurant/binz-kunz-Oqdk8KMBl-YD-iVdLmdIwg
Dialog Restaurant,N/A,078 339 41 30*,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/dialog-restaurant-A3Yi4up2yII-RLIsM6zDlg
il bistrò,N/A,043 366 85 82,ilbistrozurich@gmail.com,https://www.local.ch/en/d/zurich/8005/restaurant/il-bistro-_2GdVCRXmtinI_PDX04Ouw
Golden India Zürich,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/golden-india-zuerich-wYnuM2zyWa0aTiZPFntvnQ
Kracht's Erben H. AG,Adlikerstrasse 2728105 Regensdorf,044 201 08 21*,info@bauraulac.ch,https://www.local.ch/en/d/zurich/8001/restaurant/kracht-s-erben-h-ag-tuuItfO84mjr58xaFTZTQQ
Pizza Da Bella Italia,N/A,044 371 16 16*,bestellung@dabellaitalia.ch,https://www.local.ch/en/d/zurich/8046/pizza-take-away/pizza-da-bella-italia-B0bX4JnFCqwj8knFkGXCrA
Restaurant Pergola,N/A,044 241 12 21,kontakt@ristorantepergola.ch,https://www.local.ch/en/d/zurich/8004/restaurant/restaurant-pergola-jq6HBnuicxwMQ9bffiNvZw
Jacky's Wok,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/jacky-s-wok-L7z2KAM_FPEf3CVuI-lVJg
Belgrill AG,N/A,044 251 49 49,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/belgrill-ag-nyKtCfBMkNHBQuermQmcJQ
Restaurant Tizziani,N/A,044 273 50 40,info@tizziani.ch,https://www.local.ch/en/d/zurich/8037/restaurant/restaurant-tizziani-pnjmrpJ0tnkT4yQj6woWuw
Café & Conditorei 1842,N/A,044 251 51 50,1842@arbeitskette.ch,https://www.local.ch/en/d/zurich/8001/restaurant/cafe-conditorei-1842-lr0FES65pwt5eJZLNsKbNg
Olympic Lounge Café,N/A,043 888 08 88*,info@olympiclounge.ch,https://www.local.ch/en/d/zurich/8051/restaurant/olympic-lounge-cafe-1tL-i9jY913csRcJWW20WQ
Billiardino Züri-West GmbH,N/A,043 960 33 33*,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/billiardino-zueri-west-gmbh-WfilEm7wLJrkMW2wEsGuDQ
Restaurant Commercio,N/A,044 250 59 30*,commercio@commercio.ch,https://www.local.ch/en/d/zurich/8008/restaurant/restaurant-commercio-ueGQLQqfvqdhFZyYS9e6qA
Con Gusto,N/A,041 218 68 16,perselloc@gmail.com,https://www.local.ch/en/d/zurich/8006/restaurant/con-gusto-GniYLlcbLrwUyZ4S_Wv-5g
Bistro im Restaurant Rigiblick,N/A,043 255 15 70,N/A,https://www.local.ch/en/d/zurich/8044/restaurant/bistro-im-restaurant-rigiblick-dSaCl-WoPK1gLlLe40BO9g
Angels Wine Tower Grill,N/A,044 800 42 30,info.zurich@radissonblu.com,https://www.local.ch/en/d/zurich/8058/restaurant/angels-wine-tower-grill-PA6qRaKHs613yybiVaaTrw
YNOS Kitchen Bar,N/A,044 536 44 44,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/ynos-kitchen-bar-PH0k4l6ia8buaZPP374iZA
Asia Garden Langstrasse,N/A,078 889 00 42*,info@asiagardenzh.ch,https://www.local.ch/en/d/zurich/8004/restaurant/asia-garden-langstrasse-DP74qgdydamOawoGl-LKDg
Babu's Bakery & Coffeehouse,N/A,044 212 87 45*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/babu-s-bakery-coffeehouse--QJQ0IKMOX5AWLjIKE_apw
China-Restaurant Lin Lin,N/A,044 381 00 88,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/china-restaurant-lin-lin-gtt_kujMcuQDRLLPrlilTg
Cafeteria BMS Lagerstrasse,N/A,044 297 24 63*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/cafeteria-bms-lagerstrasse-L6o1_r9Ze0LKZkfIe3rr0Q
Marktlücke GmbH,N/A,044 212 77 28*,info@kantine-hermetschloo.ch,https://www.local.ch/en/d/zurich/8048/restaurant/marktluecke-gmbh-fj7DXO926W8woe3yS6MvkQ
Al Ventotto,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/al-ventotto-YGSFBG_3hddtEd_jN7GaCg
Epoca By Tristan Brandt,N/A,N/A,epoca@sonnenberg-zurich.ch,https://www.local.ch/en/d/zurich/8032/restaurant/epoca-by-tristan-brandt-kEuhYnUDKZSXd5Fj8BVukw
Restaurant Gandria,N/A,044 422 72 42*,info@restaurantgandria.ch,https://www.local.ch/en/d/zurich/8008/restaurant/restaurant-gandria-_f3C-Y0mtyT_W_JNibaayg
Seerestaurant Badi Wollishofen,N/A,044 480 02 02,badiwollishofen@bluewin.ch,https://www.local.ch/en/d/zurich/8038/restaurant/seerestaurant-badi-wollishofen-sdKK4aYfa5vaW82Vo5mS4Q
Schmiede,N/A,044 463 34 11*,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/schmiede-dSIl7fA31wb4BJdvmXRCEA
Razzia,N/A,044 296 70 70*,welcome@razzia-zuerich.ch,https://www.local.ch/en/d/zurich/8008/restaurant/razzia-5jqHzo7bq_K7HwlRXKRRiw
Restaurant Volkshaus,N/A,044 242 11 55*,info@restaurantvolkshaus.ch,https://www.local.ch/en/d/zurich/8004/restaurant/restaurant-volkshaus-FRM8rwp_-V8gO6Ko6GChRw
Midori,N/A,N/A,info@midori-ramen.ch,https://www.local.ch/en/d/zurich/8005/restaurant/midori-IC4VAYnGrZMRhsQZfqOE2g
Bellucci Ristorante,N/A,043 300 60 33,info@bellucci.ch,https://www.local.ch/en/d/zurich/8050/restaurant/bellucci-ristorante-q-Ji-lrNhfFQ7RgIRehrVw
Brooklyn Burger,N/A,044 242 40 02,info@brooklynburger.ch,https://www.local.ch/en/d/zurich/8004/restaurant/brooklyn-burger-wFA4lXLT-N8s-ydfRlNFoQ
Uetli Café AG,N/A,044 462 07 22*,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/uetli-cafe-ag-XSkmTMpRK5eB5n3riUoXdw
The Vault Wine Bar,N/A,044 456 55 55,info@fivehotelsandresorts.com,https://www.local.ch/en/d/zurich/8055/restaurant/the-vault-wine-bar-ZmSuL43c8A2nmyUxhwVNmg
Ginger Restaurant,N/A,044 422 95 09,mail@ginger-restaurant.ch,https://www.local.ch/en/d/zurich/8008/sushi/ginger-restaurant-GmYfNt9Y6RBZJ_eui6TZww
Don Leone,N/A,044 241 01 01*,franco@donleone.ch,https://www.local.ch/en/d/zurich/8004/restaurant/don-leone-vnVHV4n8grH1HnO_WI6Pow
Asia Restaurant Meedo,N/A,044 203 06 85,N/A,https://www.local.ch/en/d/zurich/8049/restaurant/asia-restaurant-meedo-x4lOcKOXqRkHcvQafqjR-g
Restaurant Oval,N/A,044 496 94 84,info@restaurantoval.ch,https://www.local.ch/en/d/zurich/8048/restaurant/restaurant-oval-zVDz9IOruY5UszDAf36TwQ
Goethe-Stübli,N/A,044 221 21 20,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/goethe-stuebli-xyVCmZgFVWHdRDOUpVJIrQ
Namamen,N/A,044 431 07 67,mail@namamen.ch,https://www.local.ch/en/d/zurich/8048/restaurant/namamen-eTERZBLnJm6utwck4nor2g
Caffe Spettacolo,N/A,043 817 69 72,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/caffe-spettacolo-8fvrePtd-W_OAA2y1d_HWQ
SelnauWok GmbH,N/A,044 202 64 77*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/selnauwok-gmbh-P7PaCRgNMi9M6buPhtADZg
Cafe Il Baretto,N/A,044 217 15 15,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/cafe-il-baretto-iQPDSbWHGuNafdtYch5RjA
Hong Kong Vertex AG,N/A,044 300 38 88,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/hong-kong-vertex-ag-pAMZWEV56zOsxYF4mlYJjg
Zürichsee Gastro,N/A,044 487 13 13,info@zuerichsee-gastro.ch,https://www.local.ch/en/d/zurich/8038/restaurant/zuerichsee-gastro-FbOGIYpsGajroxQEkfSgiA
Glambou Retail AG / Pompidou,N/A,079 634 94 71*,bonjour-zuerich-jelmoli@pompidou.ch,https://www.local.ch/en/d/zurich/8001/restaurant/glambou-retail-ag-pompidou-ciGXQOwtN1-IunYKMIWCyA
Kafi Mümpfeli,N/A,043 811 36 42,kafi@muempfeli.ch,https://www.local.ch/en/d/zurich/8046/restaurant/kafi-muempfeli-E-kt3FQx08WrWfY4D-CHRA
ZAATAR,N/A,043 243 80 33*,info@zaatar.ch,https://www.local.ch/en/d/zurich/8004/restaurant/zaatar-pgqO7fOemFzKnGLypCkobA
Bar 63 GmbH,N/A,044 241 75 83,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bar-63-gmbh-auVJlp4bhGSHrjf9IdjUoQ
El Paso GmbH,N/A,044 309 17 17,N/A,https://www.local.ch/en/d/zurich/8052/restaurant/el-paso-gmbh-TXe9Cj0BHjk_pknBp5n2uA
Wystube Isebähnli,N/A,043 243 77 87,wystube@isebaehnli.com,https://www.local.ch/en/d/zurich/8001/restaurant/wystube-isebaehnli-rTbEi0GMPFX3kPtG3_yLJA
Chimy's GmbH,N/A,043 366 82 72,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/chimy-s-gmbh-p6xa68iy5YO38Oi6DixE7w
Kaufleuten,N/A,044 225 33 00*,info@kaufleuten.ch,https://www.local.ch/en/d/zurich/8001/restaurant/kaufleuten-Jxva5ucvvdDewWOBj9Er0w
Brasserie Schiller,N/A,044 222 20 30,info@brasserie-schiller.ch,https://www.local.ch/en/d/zurich/8001/restaurant/brasserie-schiller-AzdK6vFNex5NSRQ6rKylpQ
Restaurant Allegro,N/A,044 482 99 55,info@restaurantallegro.ch,https://www.local.ch/en/d/zurich/8038/restaurant/restaurant-allegro-y_Px9VSyMv9EfPyP-zwejA
BUTEGAR - La Bottega Della Pizza,N/A,N/A,pizza@butegar.ch,https://www.local.ch/en/d/zurich/8004/restaurant/butegar-la-bottega-della-pizza-a-CRuB89ACMc2N_7vf4T8A
Taverna Kalymnos,N/A,043 321 30 50*,tavernaki.kalymnos@bluewin.ch,https://www.local.ch/en/d/zurich/8005/restaurant/taverna-kalymnos-COi2wbRxTFk3SyncJM1aVA
Viet-Thai Restaurant,N/A,044 241 11 80,viet-thai@gmx.ch,https://www.local.ch/en/d/zurich/8004/restaurant/viet-thai-restaurant-3IgkQOPUyWmhHPMNavLfyA
eCHo Restaurant,N/A,044 360 73 18,info@echorestaurant.ch,https://www.local.ch/en/d/zurich/8006/swiss-cuisine/echo-restaurant-T81EQsKXtNmqEtoHa6ux9A
L'ADORO Restaurant,N/A,044 309 19 19*,info@ladoro.ch,https://www.local.ch/en/d/zurich/8052/restaurant/l-adoro-restaurant-7B3SPDrp8ZyanUqDReM1LQ
Ristorante d'Aurora / Onkel Tom's Hütte D'Aurora,N/A,044 241 90 15,info@daurora.ch,https://www.local.ch/en/d/zurich/8004/restaurant/ristorante-d-aurora-onkel-tom-s-huette-d-aurora-8QoCaCX0g7Ku-QVTGRGP_g
Canzoniere,N/A,044 241 45 53,info@canzoniere.co,https://www.local.ch/en/d/zurich/8004/restaurant/canzoniere-nv7rDSXsRtYvtNUqPPMRMg
Alpenblick Bar,N/A,043 816 85 98,customer.relations@ssp-ch.com,https://www.local.ch/en/d/zurich/8060/restaurant/alpenblick-bar-g5p8MHCDprzLKdu9EeM9hg
VIOR Zürich,N/A,044 500 01 00*,info@vior.ch,https://www.local.ch/en/d/zurich/8001/restaurant/vior-zuerich-lvJxzKgsRKg06T1uLkSolQ
Ristorante La Casa,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/ristorante-la-casa-UK4LoSFyCTTpVs8UvHjS6A
Hiltl Dachterrasse,N/A,044 888 88 00*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/hiltl-dachterrasse-59_KTXrGlS2SFq9EvPi8aQ
Petite Madinina,N/A,076 233 97 99,info@petite-madinina.com,https://www.local.ch/en/d/zurich/8050/restaurant/petite-madinina-DYtHBxl_FCKiMCFaeJrwWw
Aargauerhof,N/A,044 242 46 16,info@restaurant-aargauerhof.ch,https://www.local.ch/en/d/zurich/8004/restaurant/aargauerhof-hQIx79L-7pG6gfrqJ637Gg
Ali Baba,N/A,043 541 56 36,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/ali-baba-80t2V0TEVXGmgPadwYKglg
Edomae,N/A,043 497 26 75,info@edomae.ch,https://www.local.ch/en/d/zurich/8001/restaurant/edomae-aJVsNPZorsROvZ9jHFXV4Q
Cheti's Curry,N/A,043 268 55 85,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/cheti-s-curry-ySUAP9_-A42vuQZSvDtR6w
